Polnnaim%Sokrnaim%Adrefina%Domeimja%Nometele%INN%OGR%Infoo%Unna9%Unna10%Perefina%Otmeo%Dataobra
Общество с ограниченной ответственностью Микрокредитная компания «Сибирский Доходный Дом»%ООО МКК «Сибирский Доходный Дом»%634059, Томская область, г. Томск, ул. Говорова, д. 39, кв. 40%profitdom@mail.ru; mkksdd.ru%тел.: +78003337858%7017420729.0%1177031068060.0%17-035-69-008227%12.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «МИКРОКРЕДИТНАЯ КОМПАНИЯ СКОРОСТЬ ФИНАНС»%ООО «МКК СКОРФИН»%344034, Ростовская область, г. Ростов-на-Дону, ул. Портовая, д. 193, оф. 302%-; www.вернаямотивация.рф, www.old.dengisrazy.ru%тел.: 88007007424%3664223480.0%1163668109428.0%17-030-20-008232%27.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Сибиряк»%ООО «МКК «Сибиряк»%630005, Новосибирская область, г. Новосибирск, ул. Каменская, д. 55, оф. 26%info@drivezaim.ru; https://драйвзайм.рф/%тел.: 83833835590%5407962868.0%1175476030993.0%17-035-50-008233%27.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная Компания «УН-ФИНАНС»%ООО МКК «УН-ФИНАНС»%191036, г. Санкт-Петербург, вн. тер. г. Муниципальный округ Лиговка-Ямская, ул. Гончарная, д. 13, лит. А, пом. 12-Н, оф. 214%welcome@smartcash.ru; https://smartcash.ru%тел.: 88003330273%9721044508.0%1177746280337.0%17-030-45-008238%27.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрофинансовая компания «Пойдём!»%ООО МФК «Пойдём!»%127015, г. Москва, ул. Бутырская, д. 76, стр. 1, эт. 2, каб. 4%mfo@poidem.ru; https://mfopoidem.ru/%тел.: 84959090639%9715291065.0%1177746088200.0%17-030-45-008240%27.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
%%%%%%%%%%Привлечение денежных средств физических и юридических лиц%%
Общество с ограниченной ответственностью Микрокредитная компания «МОСТФИНАНС»%ООО МКК «МТФ»%127083, г. Москва, ул. Верхняя Масловка, д. 18Б, стр. 9, каб. 010%-; mostfinance.ru%тел.: -%7724399826.0%1177746103930.0%17-030-45-008245%27.04.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Барвил ХД»%ООО «МКК «Барвил ХД»%198332, Город Санкт-Петербург, вн.тер. г. муниципальный округ Южно-Приморский, пр-кт. Ленинский, д. 80, к. 1, лит. А, кв. 188%-; www.mkk-barvil.ru%тел.: 89626863756%7801323165.0%1167847454642.0%17-031-40-008263%15.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «МИКРОКРЕДИТНАЯ КОМПАНИЯ «НА ЛИЧНОЕ»%ООО «МКК «НА ЛИЧНОЕ»%443093, Самарская область, г. Самара, ул. Мориса Тореза, д. 1А, оф. 10%mkk@nalichnoe.com; https://наличное.рф, gorzaem.ru%тел.: 88005000890%1661052271.0%1171690026683.0%17-033-92-008276%15.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Нарбон»%ООО «Микрокредитная компания Нарбон»%392000, Тамбовская область, г. Тамбов, ш. Моршанское, д. 14А, оф. 413%narbonmkk@yandex.ru; www.zaimpts68.ru%тел.: 84752641464%7702416362.0%1177746414240.0%17-030-45-008281%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Фрегат»%ООО МКК «Фрегат»%690091, Приморский край, г. Владивосток, ул. Прапорщика Комарова, д. 42, кв. 40%vidja78@mail.ru; mccfregat.ru%тел.: 89025064802%2536302448.0%1172536012956.0%17-036-05-008283%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Верный шаг»%ООО МКК «Верный шаг»%198188, г. Санкт-Петербург, ул. Зайцева, д. 41, литер А, пом. 17-Н:87, оф. 590%buhgalteria.smf@gmail.com; www.vershag.ru%тел.: 89116571545%5321187744.0%1175321001712.0%17-031-49-008288%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «САЙБЕРИАН ГОЛД»%ООО МКК «САЙБЕРИАН ГОЛД»%630039, Новосибирская область, г. Новосибирск, ул. Крамского, д. 42, оф. 305%-; http://sibgold.loan/, http://sibgold.su%тел.: 83832093633%5405992480.0%1165476216773.0%17-035-50-008289%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Коэффициент полезного действия Финанс»%ООО МКК «КПД ФИНАНС»%427260, Удмуртская Республика, пос. Ува, ул. Калинина, д. 2В, стр. 1, эт. 2, пом. 216%kpdfinans@mail.ru; http://d91244h6.beget.tech/%тел.: 8-950-159-7887, 8-952-408-6260%1831183676.0%1171832003683.0%17-033-94-008295%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «АКША»%ООО МКК «АКША»%667005, Республика Тыва, г. Кызыл, ул. Кочетова, д. 108, кв. 43%mkk-aksha@yandex.ru; -%тел.: 89133553777, 83942233300%1701059283.0%1171719000683.0%17-035-93-008298%24.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная Компания Селена»%ООО «МКК Селена»%164522, Архангельская область, г. Северодвинск, ул. Трухинова, д. 12, кв. 33%Lexx.sever2@yandex.ru; arhzaim.ru%тел.: 89539347999%2902083721.0%1162901065722.0%17-031-11-008300%26.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Легатто»%ООО МКК «Легатто»%164504, Архангельская область, г. Северодвинск, ул. Индустриальная, д. 73, оф. 9%buch.legatto@yandex.ru; www.mkk-legatto.ru%тел.: 8(911)687-21-71%5321186613.0%1165321058924.0%17-031-49-008301%26.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «КосмоДеньги»%ООО МКК «КосмоДеньги»%195248, г. Санкт-Петербург, Уманский пер., д. 71, лит. Ч, оф. 2%cosmodengi@yandex.ru; www.cosmodengi.ru%тел.: 89091413114%7806265100.0%1177847112519.0%17-031-40-008303%26.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «МИКРОКРЕДИТНАЯ КОМПАНИЯ САРМАТ»%ООО «МКК САРМАТ»%346720, Ростовская область, Аксайский р-н, г. Аксай, пр-т Ленина, д. 40, оф. 311%-; www.sarmat24.ru%тел.: 89286113350%6163154103.0%1176196020109.0%17-037-60-008308%26.05.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрофинансовая компания «Фордевинд»%ООО МФК «Фордевинд»%119034, г. Москва, пер. Турчанинов, д.6, стр. 2, эт. 2, пом. I, ком. 22%mfkkvatro@gmail.com; www.fdw.ru%тел.: 84954775136%9717054493.0%1177746146885.0%17-030-45-008319%06.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
%%%%%%%%%%Привлечение денежных средств физических и юридических лиц%%
Микрокредитная компания Общество с ограниченной ответственностью «Бустра»%МКК ООО «Бустра»%443099, Самарская область, г.о. Самара, г. Самара, вн. р-н. Самарский, ул. Фрунзе, д. 48, оф. 10%mkkooobustra@mail.ru; boostra.ru%тел.: 88003333073%6317102210.0%1146317004030.0%17-033-36-008323%06.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Секунда»%ООО «МКК «Секунда»%428000, Чувашская Республика-Чувашия, г. Чебоксары, ул. Ю.Гагарина, д. 37, пом. 5%-; -%тел.: 88352679922%2130173054.0%1162130059167.0%17-033-97-008326%06.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Ялта»%ООО МКК «Ялта»%298676, Республика Крым, г. Ялта, г. Алупка, ул. Им. Розы Люксембург, д. 4, эт/пом. 1/7-2, 7-3%mfomfo2017@mail.ru; http://mkkyalta.ru%тел.: 89780181811%9103082675.0%1169102093380.0%17-039-35-008329%06.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Микрокредитная компания Дульдургинский Фонд поддержки малого предпринимательства%МКК Дульдургинский ФПМП%687200, Забайкальский край, Дульдургинский р-н, с. Дульдурга, ул. 50 лет Октября, д. 68а%-; -%тел.: -%8002003273.0%1067500003636.0%17-035-76-008330%27.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «СоюзШубТорг»%ООО МКК «СоюзШубТорг»%610044, Кировская область, г. Киров, ул. Луганская, д. 57А, оф. 1%SouzShubTorg@yandex.ru; soyuzshubtorg.ru%тел.: 88332307362%4345466880.0%1174350008909.0%17-033-33-008351%27.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Кюстелит»%ООО МКК «Кюстелит»%462271, Оренбургская область, г. Медногорск, ул. Федеративная, д. 21%kustelit.domashenko@yandex.ru; -%тел.: 89228178088%5606021664.0%1165658078266.0%17-033-53-008354%27.06.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Велтман»%ООО «Микрокредитная компания Велтман»%655004, Республика Хакасия, г. Абакан, ул. Итыгина, д. 22Б, литера А2, пом. 1А%antonntopoev@gmail. com; www.mkk-veltman.ru%тел.: 88002004041%7727321673.0%1177746580714.0%17-030-45-008365%19.07.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Гамаль» СПб»%ООО «МКК «Гамаль СПб»%199226, г. Санкт-Петербург, ул. Кораблестроителей, д. 16, корп. 3, лит. А, пом. 9Н%info@gamalspb.ru; www.gamalspb.ru%тел.: 8-800-700-06-36%7801332709.0%1177847184844.0%17-031-40-008368%19.07.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ЭтикетФинанс»%ООО МКК «ЭтикетФинанс»%625002, Тюменская область, г. Тюмень, ул. Осипенко, д. 81/4, оф. 4/10%-; www.ifg.su%тел.: 83452595237, 88002004464%7203404234.0%1167232091839.0%17-034-71-008377%19.07.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «РОДИНА»%ООО МКК «РОДИНА»%123007, Город Москва, ул. Каширское ш., д. 70, к. 3, этаж 2 офис 26%-; http://avtolombardmsk.ru%тел.: 89166275446%7724411978.0%1177746553148.0%17-030-45-008384%19.07.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «БАСС»%ООО МКК «БАСС»%392036, Тамбовская область, г. Тамбов, ул. Носовская, д. 3Д, комн. 304%-; vzaim1.ru%тел.: -%6829129864.0%1176820001621.0%17-030-68-008388%19.07.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Фонд развития промышленности Забайкальского края (микрокредитная компания)%Фонд развития промышленности ЗК МКК%672007, Забайкальский край, г.о. город Чита, г. Чита, ул. Балябина, д. 28%frp75@bk.ru; https://www.frpzk.ru/%тел.: 83022311424%7536165141.0%1177500000248.0%17-035-76-008415%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания ФИНРЕСУРС»%ООО «МКК ФИНРЕСУРС»%109316, г. Москва, пр-т Волгоградский, д. 43, корп. 3, пом. XXIV, комн. 9Л%info@mkkfinres.ru; www.mkkfinres.ru%тел.: 84951206673%7722391540.0%1177746195142.0%17-030-45-008417%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Точка Финансов»%ООО МКК «Точка Финансов»%692443, Приморский край, г. Дальнегорск, ул. Индустриальная, д. 6, кв. 65%uliana1988x@mail.ru; http://tochfin.mya5.ru/%тел.: 89025293370, 89241262725%2505014810.0%1172536008468.0%17-036-05-008423%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «ЧЕСТНЫЕ ДЕНЬГИ»%ООО МКК «ЧЕСТНЫЕ ДЕНЬГИ»%156029, Костромская область, г. Кострома, ул. Мясницкая, д. 112, оф. 1%-; -%тел.: 89109229042%4401180164.0%1174401003435.0%17-030-34-008427%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Стротман»%ООО «МКК Стротман»%117535, вн.тер.г. Муниципальный округ Чертаново Южное, г. Москва, Россошанский проезд, д. 3, пом. VII комн. 43%strotman.mkk@yandex.ru; https://mkk-strotman.ru/%тел.: 88006004692%7726407230.0%1177746708094.0%17-030-45-008431%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Инруском»%ООО МКК «Инруском»%347383, Ростовская область, г. Волгодонск, ул. Маршала Кошевого, д. 34, кв. 20%mkk.inruskom@mail.ru%тел.: 89188569069%6143089880.0%1176196026753.0%17-037-60-008403%01.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Республиканский фонд - Микрокредитная компания Хакасии%Республиканский фонд - МКК Хакасии%655010, Республика Хакасия, г. Абакан, пр-т Дружбы Народов, д. 2А%nogfrh@mail.ru; https://fondrh.ru/%тел.: 8(3902)248688, 8(983)1912085%1901098681.0%1111900000079.0%17-035-95-008437%16.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью МИКРОКРЕДИТНАЯ КОМПАНИЯ «АМСТЕРДАМ»%ООО МКК «АМСТЕРДАМ»%115280, г. Москва, ул. Ленинская Слобода, д. 26, эт. -3, пом. IV, комн. 128 оф%info@ligamfo.ru; ligamfo.ru%тел.: 88005112586%9721050950.0%1177746631050.0%17-030-45-008439%16.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «Гудвил»%ООО «МКК «Гудвил»%105318, г. Москва, пл. Семёновская, д. 7, корп.17А, пом. XI 15Г%buh@svdolg.com; www.finansresh.ru%тел.: 84957760233%7719466763.0%1177746203282.0%17-030-45-008445%16.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Белохолуницкий фонд поддержки малого и среднего предпринимательства микрокредитная компания «Бизнес-Партнер»%МКК фонд «Бизнес-Партнер»%613200, Кировская область, Белохолуницкий р-н, г. Белая Холуница, ул. Ленина, д. 22%biznes_partner@mail.ru; https://biz-partner.wixsite.com/site%тел.: 88336444554%4303004650.0%1054301502254.0%17-033-33-008446%16.08.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Фонд микрофинансирования предпринимательства Волгоградской области (микрокредитная компания)%Фонд МП ВО (МКК)%400066, Волгоградская область, г.о. город-герой Волгоград, г. Волгоград, ул. Волгодонская, д. 3, оф. 30%-; -%тел.: 88442326780, 88442326760%3444265068.0%1173443015976.0%17-040-18-008447%04.09.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Азимут»%ООО МКК «Азимут»%681032, Хабаровский край, г. Комсомольск-на-Амуре, ул. Вокзальная, д. 76, кв. 98%-; -%тел.: 89294095557, 89098693943%2703072926.0%1132703002618.0%17-036-08-008450%04.09.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ДАРСОН»%ООО МКК «ДАРСОН»%658130, Алтайский край, г. Алейск, ул. Пионерская д.164 пом. 3%-; www.mkk-darson.ru%тел.: 89833850544, 89231628626%2201008910.0%1112201000218.0%17-035-01-008474%12.09.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Пантеон капитал»%ООО «Микрокредитная компания Пантеон капитал»%650036, Кемеровская область - Кузбасс, г. Кемерово, пр-т Ленина, д. 90/2, оф. 306%is@panteonkapital.ru; пантеон-капитал.рф%тел.: 83842230630%7725379967.0%1177746594024.0%17-030-45-008469%12.09.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «КВАЙГОН»%ООО МКК «КВАЙГОН»%394016, Воронежская область, г. Воронеж, ул. 45 стрелковой дивизии, д. 247Е, кв. 111%moskvin@kvpvrn.ru, glbuh@kvpvrn.ru; www.быстроналичные.рф%тел.: 84732007287%3662243360.0%1173668003552.0%17-030-20-008471%12.09.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Л.У.В.Р.»%ООО МКК «Л.У.В.Р.»%614068, Пермский край, г. Пермь, ул. Ленина, д. 92, оф. 108%luvr-perm@mail.ru; арбузо.рф%тел.: 83422367334%5903125095.0%1165958081255.0%17-033-57-008504%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «ТаймИнвест»%ООО МКК «ТаймИнвест»%109428, Город Москва, вн.тер. г. муниципальный округ Рязанский, пр-кт Рязанский, д. 10, стр. 18, эт/ком 10/5Б%info@time-invest.ru; http://time-invest.ru%тел.: 84954455540%5406976392.0%1175476062244.0%17-035-50-008510%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Берег»%ООО МКК «Берег»%301032, Тульская область, Ясногорский р-н, г. Ясногорск, ул. Южная, д. 2, кв. 28%-; http://bereg-zaimov.ru/%тел.: 89038436483%7116154490.0%1177154013882.0%17-030-70-008516%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания ОренДеньги»%ООО «МКК ОренДеньги»%460000, Оренбургская область, г. Оренбург, ул. Володарского, д. 5, каб. 40%aronaksmfo@yandex.ru; www.оренденьги.рф, https://оренденьги.рф%тел.: 89877767675, 83532450777%5643022458.0%1175658016434.0%17-033-53-008525%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания «АрхГражданКредит Онлайн»%ООО «МКК «АГК Онлайн»%164521, Архангельская область, г. Северодвинск, ул. Полярная, д. 31, кв. 19%info@legko24.ru; www.legko24.ru%тел.: 89115573255, 89115503302, 88002340432%2902084362.0%1172901006959.0%17-031-11-008527%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Приличный Кредит»%ООО МКК «Приличный Кредит»%429335, Чувашская Республика-Чувашия, г. Канаш, ул. Полевая, д. 20, оф. 1%tanya21lider@rambler.ru, i.kudryashova21@mail.ru; prilichkred.ru%тел.: 89603144142%2123018530.0%1172130002175.0%17-033-97-008532%03.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания РБ Кредит%ООО МКК РБ Кредит%107078, Город Москва, вн.тер.г. муниципальный округ Красносельский, ул. Маши Порываевой, д. 34, помещ. 1/2%info@rbcredit.ru; www.rbcredit.ru%тел.: 84958594885%5047201103.0%1175029019329.0%17-030-46-008560%25.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Юта»%ООО МКК «Юта»%191040, Город Санкт-Петербург, вн. тер. г. муниципальный округ Лиговка-Ямская, пр-кт. Лиговский, д. 74, лит. А, пом. 20Н, (16(оф. №424)%89235712331@mail.ru; https://mkkyuta.ru%тел.: 89235712331%7840068180.0%1177847234245.0%17-031-40-008565%25.10.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Регент Фаворит»%ООО МКК «Регент Фаворит»%427433, Удмуртская Республика, г.о. город Воткинск, г. Воткинск, ул. 1 Мая, д. 74, оф. 11%regionfv@mail.ru; http://regentfavorit.ru/%тел.: 83414559191%1833048496.0%1081840003178.0%17-033-94-008570%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «МультиГлобал»%ООО МКК «МультиГлобал»%123317, г. Москва, ул. Антонова-Овсеенко, д. 15, стр. 3, эт. 1, комн. 9%info@auto177.ru; www.auto177.ru%тел.: 84997501580%9710039070.0%5177746069584.0%17-030-45-008571%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «МИКРОКРЕДИТНАЯ КОМПАНИЯ ФЭШН-ИНДУСТРИЯ ЗАЙМОВ»%ООО «МКК ФИЗ»%659335, Алтайский край, г. Бийск, ул. Ильи Мухачева, д. 232, кв. 4%ktk-biysk@mail.ru; www.centrmicrozaima.ru%тел.: 89059817580%2204082703.0%1172225007470.0%17-035-01-008578%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИКРОКРЕДИТНАЯ КОМПАНИЯ «ДЖЕРСИ»%ООО МКК «ДЖЕРСИ»%430003, Республика Мордовия, г. Саранск, пр-т Ленина, д. 23, пом. 3%dengoff@dengoff.com; dengoff-mkk.ru%тел.: 88007009838%1326249620.0%1171326006807.0%17-033-89-008579%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Деньгомёт»%ООО МКК «Деньгомёт»%630039, Новосибирская область, г. Новосибирск, ул. Крамского, д. 42, оф. 313%-; http://moneymet.ru/%тел.: 83832093633%5405001322.0%1175476055204.0%17-035-50-008592%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Мериленд групп»%ООО «Микрокредитная компания Мериленд групп»%127006, г. Москва, ул. Садовая-Триумфальная, д. 16, стр. 3, эт. 1. пом. I, комн. 2, оф. 23%merylandmfo@mail.ru; https://maryland-group.ru%тел.: 89639922797%9710040364.0%5177746114354.0%17-030-45-008601%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью микрокредитная компания «Бест Мани»%ООО МКК «Бест Мани»%610007, Кировская область, г. Киров, ул. Героя Рожнева, д. 4, кв. 182%bestmani@list.ru; www.бестмани.рф%тел.: 88007004301%4345471135.0%1174350013969.0%17-033-33-008612%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Анта групп»%ООО МКК «Анта групп»%644112, Омская область, г. Омск, б-р Архитекторов, д. 14, корп.1, кв. 38%antagroups@yandex.ru; -%тел.: 89087933777, 89136605050%5507257620.0%1175543032972.0%17-035-52-008613%15.11.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Индекс финанс»%ООО «МКК Индекс финанс»%649000, Республика Алтай, г. Горно-Алтайск, ул. Чорос-Гуркина Г.И., д. 39/14, оф. 302%info@indexfin.ru; www.индекс-финанс.рф%тел.: 89231004057, 88007071318%9710041311.0%5177746149587.0%17-030-45-008619%01.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Азбука денег»%ООО «Микрокредитная компания Азбука денег»%117342, г. Москва, ул. Бутлерова, д. 17Б, эт. 2, пом. XI, комн. 60Е, оф. 24%azbuka.deneg@bk.ru; -%тел.: 8-800-775-06-70%7728385655.0%5177746180453.0%17-030-45-008630%01.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Финансовые ворота»%ООО «Микрокредитная компания Финансовые ворота»%119021, г. Москва, б-р Зубовский, д. 13, стр. 1, пом. 1, эт. 4%finance@mfo1c.ru; http://finansvorota.ru/%тел.: 84993942447%7727333742.0%5177746167220.0%17-030-45-008641%01.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Кредди»%ООО МКК «Кредди»%109544, г. Москва, б-р Энтузиастов, д. 2, эт. 3, комн. 50%-; www.creddy.ru%тел.: 84951501150%9710037450.0%5177746022262.0%17-030-45-008644%01.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «АЛИЗАЙМ»%ООО МКК «АЛИЗАЙМ»%125212, г. Москва, ш. Ленинградское, д. 25, корп. 2, пом. VII, комн. 5%ceo@alizaim.ru; www.alizaim.ru%тел.: 89259975080%7743224902.0%1177746950171.0%17-030-45-008650%01.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью «Микрокредитная компания Олива»%ООО «МКК Олива»%428034, Чувашская Республика-Чувашия, г. Чебоксары, ул. Университетская, д. 38, корп. 3, пом. 14%olivacheb@mail.ru; http://oliva21.ru/, https://oliva-21.ru/%тел.: 89370127000%2130193477.0%1172130014077.0%17-033-97-008656%20.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Общество с ограниченной ответственностью Микрокредитная компания «Кольская Кредитная Компания»%ООО МКК «Кольская Кредитная Компания»%183038, Мурманская область, г.о. город Мурманск, г. Мурманск, пр-кт Кольский, д. 110А, оф. 4-55%kdn10@mail.ru, info@vremiadengi.net; деньгивремя.рф%тел.: 88002346634, 88129296634, 88142505060, 88162606054, 88152704704%5190071990.0%1175190006705.0%17-031-47-008663%20.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
Микрокредитная компания «Инвест-Парк» (Общество с ограниченной ответственностью)%МКК «Инвест-Парк» (ООО)%248018, Калужская область, г. Калуга,, ул. Грабцевское шоссе, д. 20, пом. 1%-; parkinvest40.ru%тел.: 89200911212%4029056290.0%1174027002885.0%17-030-29-008677%20.12.2017%Микрофинансовая деятельность%Предоставление микрозаймов (микрофинансирование)%%
